bronx_pace_bkt,pace_diff_bkt,runners,bronx_pace_bkt_1,p10,p50,p90
07:50,-210.0,4,07:50,-150.0,-70.0,-20.0
11:00,-80.0,38,11:00,-190.0,-100.0,-10.0
07:30,-130.0,20,07:30,-140.0,-70.0,-20.0
12:20,-140.0,11,12:20,-201.0,-100.0,-10.0
08:20,-190.0,11,08:20,-165.0,-80.0,-20.0
09:20,0.0,14,09:20,-180.0,-90.0,-20.0
12:00,-210.0,4,12:00,-210.0,-100.0,4.0
14:00,-140.0,2,14:00,-210.0,-115.0,0.0
05:00,-20.0,2,05:00,-48.0,-20.0,-13.0
09:00,-10.0,26,09:00,-161.0,-80.0,-20.0
10:30,70.0,2,10:30,-181.0,-90.0,-10.0
08:40,40.0,4,08:40,-160.0,-80.0,-20.0
10:10,-180.0,14,10:10,-180.0,-90.0,-20.0
11:20,-130.0,32,11:20,-180.0,-100.0,0.0
08:50,100.0,1,08:50,-160.0,-80.0,-20.0
13:20,-120.0,7,13:20,-188.0,-70.0,70.0
11:30,-10.0,7,11:30,-190.0,-100.0,-10.0
12:40,70.0,4,12:40,-190.0,-80.0,32.0
11:30,-120.0,27,11:30,-190.0,-100.0,-10.0
10:20,-140.0,32,10:20,-180.0,-90.0,-10.0
09:00,20.0,6,09:00,-161.0,-80.0,-20.0
12:50,-50.0,6,12:50,-200.0,-100.0,10.0
14:20,-140.0,3,14:20,-179.0,-90.0,30.0
11:20,-230.0,7,11:20,-180.0,-100.0,0.0
10:00,-220.0,7,10:00,-170.0,-90.0,-10.0
11:10,-220.0,3,11:10,-190.0,-100.0,-10.0
12:50,20.0,2,12:50,-200.0,-100.0,10.0
09:00,-190.0,17,09:00,-161.0,-80.0,-20.0
13:40,-120.0,4,13:40,-220.0,-90.0,20.0
13:20,-40.0,4,13:20,-188.0,-70.0,70.0
08:00,20.0,4,08:00,-160.0,-70.0,-20.0
13:40,-70.0,2,13:40,-220.0,-90.0,20.0
10:40,0.0,7,10:40,-180.0,-100.0,-24.0
17:20,110.0,1,17:20,-58.0,140.0,184.0
14:00,-110.0,2,14:00,-210.0,-115.0,0.0
15:50,-240.0,5,15:50,-240.0,-80.0,92.0
09:50,10.0,10,09:50,-180.0,-80.0,-20.0
07:30,-220.0,2,07:30,-140.0,-70.0,-20.0
13:30,-50.0,8,13:30,-190.0,-90.0,32.0
12:10,-240.0,6,12:10,-190.0,-100.0,-10.0
12:50,-70.0,10,12:50,-200.0,-100.0,10.0
11:50,-140.0,14,11:50,-180.0,-100.0,-3.0
10:00,-190.0,8,10:00,-170.0,-90.0,-10.0
08:00,-140.0,20,08:00,-160.0,-70.0,-20.0
11:50,-160.0,5,11:50,-180.0,-100.0,-3.0
12:10,140.0,1,12:10,-190.0,-100.0,-10.0
13:20,-70.0,4,13:20,-188.0,-70.0,70.0
13:20,-100.0,3,13:20,-188.0,-70.0,70.0
14:00,-170.0,4,14:00,-210.0,-115.0,0.0
09:50,-140.0,35,09:50,-180.0,-80.0,-20.0
16:10,0.0,2,16:10,-240.0,-25.0,18.0
11:20,-50.0,15,11:20,-180.0,-100.0,0.0
08:20,-160.0,20,08:20,-165.0,-80.0,-20.0
07:00,-140.0,10,07:00,-130.0,-60.0,-20.0
13:00,-130.0,7,13:00,-180.0,-90.0,20.0
12:10,-210.0,3,12:10,-190.0,-100.0,-10.0
12:50,0.0,5,12:50,-200.0,-100.0,10.0
14:30,130.0,1,14:30,-190.0,-90.0,26.0
12:20,-60.0,10,12:20,-201.0,-100.0,-10.0
08:40,-190.0,12,08:40,-160.0,-80.0,-20.0
13:30,90.0,1,13:30,-190.0,-90.0,32.0
11:40,-180.0,8,11:40,-190.0,-100.0,-10.0
11:40,0.0,4,11:40,-190.0,-100.0,-10.0
10:00,20.0,8,10:00,-170.0,-90.0,-10.0
05:50,-60.0,5,05:50,-72.0,-30.0,-18.0
07:50,-140.0,20,07:50,-150.0,-70.0,-20.0
14:10,-240.0,4,14:10,-220.0,-105.0,-12.0
14:40,-20.0,1,14:40,-210.0,-50.0,70.0
12:10,-30.0,8,12:10,-190.0,-100.0,-10.0
10:00,-210.0,8,10:00,-170.0,-90.0,-10.0
13:10,-190.0,3,13:10,-180.0,-90.0,-20.0
12:00,-180.0,9,12:00,-210.0,-100.0,4.0
08:50,-190.0,12,08:50,-160.0,-80.0,-20.0
09:30,-170.0,19,09:30,-180.0,-80.0,-20.0
08:10,10.0,9,08:10,-150.0,-80.0,-20.0
07:20,-170.0,5,07:20,-140.0,-60.0,-20.0
10:20,30.0,6,10:20,-180.0,-90.0,-10.0
07:10,-130.0,10,07:10,-130.0,-60.0,-30.0
11:30,-190.0,10,11:30,-190.0,-100.0,-10.0
12:10,-50.0,9,12:10,-190.0,-100.0,-10.0
12:00,0.0,7,12:00,-210.0,-100.0,4.0
12:50,-30.0,3,12:50,-200.0,-100.0,10.0
10:40,20.0,5,10:40,-180.0,-100.0,-24.0
10:10,-210.0,7,10:10,-180.0,-90.0,-20.0
11:50,-100.0,22,11:50,-180.0,-100.0,-3.0
12:30,-160.0,9,12:30,-180.0,-90.0,20.0
13:40,-130.0,2,13:40,-220.0,-90.0,20.0
08:40,-180.0,16,08:40,-160.0,-80.0,-20.0
11:10,-150.0,10,11:10,-190.0,-100.0,-10.0
11:30,-30.0,15,11:30,-190.0,-100.0,-10.0
11:10,90.0,2,11:10,-190.0,-100.0,-10.0
15:20,-10.0,1,15:20,-196.0,-100.0,-12.0
14:30,-90.0,2,14:30,-190.0,-90.0,26.0
08:40,-170.0,23,08:40,-160.0,-80.0,-20.0
07:50,10.0,5,07:50,-150.0,-70.0,-20.0
13:00,-80.0,7,13:00,-180.0,-90.0,20.0
15:20,-130.0,1,15:20,-196.0,-100.0,-12.0
11:20,-60.0,22,11:20,-180.0,-100.0,0.0
12:20,-200.0,4,12:20,-201.0,-100.0,-10.0
14:00,-150.0,2,14:00,-210.0,-115.0,0.0
13:40,-60.0,4,13:40,-220.0,-90.0,20.0
12:30,-150.0,5,12:30,-180.0,-90.0,20.0
14:10,-10.0,1,14:10,-220.0,-105.0,-12.0
09:10,80.0,1,09:10,-180.0,-90.0,-20.0
09:50,-240.0,24,09:50,-180.0,-80.0,-20.0
12:50,90.0,1,12:50,-200.0,-100.0,10.0
09:20,120.0,2,09:20,-180.0,-90.0,-20.0
12:00,-150.0,11,12:00,-210.0,-100.0,4.0
11:30,50.0,4,11:30,-190.0,-100.0,-10.0
08:00,-220.0,4,08:00,-160.0,-70.0,-20.0
10:10,40.0,4,10:10,-180.0,-90.0,-20.0
12:30,-180.0,3,12:30,-180.0,-90.0,20.0
09:20,-230.0,6,09:20,-180.0,-90.0,-20.0
08:40,60.0,3,08:40,-160.0,-80.0,-20.0
12:30,-100.0,19,12:30,-180.0,-90.0,20.0
06:00,-90.0,1,06:00,-80.0,-40.0,-20.0
07:00,10.0,3,07:00,-130.0,-60.0,-20.0
11:10,-160.0,13,11:10,-190.0,-100.0,-10.0
13:40,20.0,2,13:40,-220.0,-90.0,20.0
16:10,-30.0,1,16:10,-240.0,-25.0,18.0
13:10,-70.0,10,13:10,-180.0,-90.0,-20.0
14:30,10.0,1,14:30,-190.0,-90.0,26.0
11:00,30.0,6,11:00,-190.0,-100.0,-10.0
07:30,-210.0,4,07:30,-140.0,-70.0,-20.0
14:30,110.0,1,14:30,-190.0,-90.0,26.0
09:20,90.0,2,09:20,-180.0,-90.0,-20.0
15:40,-100.0,2,15:40,-188.0,-105.0,9.0
12:20,-180.0,7,12:20,-201.0,-100.0,-10.0
11:10,130.0,3,11:10,-190.0,-100.0,-10.0
10:50,50.0,2,10:50,-180.0,-90.0,-10.0
12:40,90.0,2,12:40,-190.0,-80.0,32.0
11:40,10.0,2,11:40,-190.0,-100.0,-10.0
22:20,-240.0,1,22:20,-240.0,-240.0,-240.0
07:30,-110.0,25,07:30,-140.0,-70.0,-20.0
13:50,110.0,1,13:50,-190.0,-100.0,56.0
07:00,-130.0,9,07:00,-130.0,-60.0,-20.0
10:10,130.0,1,10:10,-180.0,-90.0,-20.0
12:30,-20.0,5,12:30,-180.0,-90.0,20.0
10:50,-200.0,11,10:50,-180.0,-90.0,-10.0
10:10,-10.0,20,10:10,-180.0,-90.0,-20.0
11:10,10.0,4,11:10,-190.0,-100.0,-10.0
15:40,-170.0,1,15:40,-188.0,-105.0,9.0
08:00,-200.0,7,08:00,-160.0,-70.0,-20.0
17:00,-40.0,1,17:00,-240.0,-80.0,12.0
14:50,-70.0,3,14:50,-136.0,-60.0,82.0
10:40,-10.0,7,10:40,-180.0,-100.0,-24.0
14:00,-160.0,4,14:00,-210.0,-115.0,0.0
14:00,0.0,2,14:00,-210.0,-115.0,0.0
10:20,-190.0,10,10:20,-180.0,-90.0,-10.0
12:20,10.0,1,12:20,-201.0,-100.0,-10.0
05:20,-20.0,4,05:20,-100.0,-30.0,-20.0
13:10,0.0,1,13:10,-180.0,-90.0,-20.0
13:10,-140.0,5,13:10,-180.0,-90.0,-20.0
12:30,60.0,2,12:30,-180.0,-90.0,20.0
15:10,-10.0,2,15:10,-170.0,-80.0,-10.0
10:10,-170.0,15,10:10,-180.0,-90.0,-20.0
11:50,-70.0,17,11:50,-180.0,-100.0,-3.0
13:20,-90.0,5,13:20,-188.0,-70.0,70.0
07:30,20.0,4,07:30,-140.0,-70.0,-20.0
13:00,-30.0,8,13:00,-180.0,-90.0,20.0
08:30,40.0,4,08:30,-160.0,-80.0,-20.0
13:20,190.0,1,13:20,-188.0,-70.0,70.0
12:20,160.0,1,12:20,-201.0,-100.0,-10.0
10:50,40.0,11,10:50,-180.0,-90.0,-10.0
09:20,20.0,8,09:20,-180.0,-90.0,-20.0
11:20,-220.0,1,11:20,-180.0,-100.0,0.0
07:10,-190.0,2,07:10,-130.0,-60.0,-30.0
14:30,-120.0,5,14:30,-190.0,-90.0,26.0
12:40,-20.0,4,12:40,-190.0,-80.0,32.0
11:30,80.0,2,11:30,-190.0,-100.0,-10.0
09:30,80.0,2,09:30,-180.0,-80.0,-20.0
08:20,20.0,6,08:20,-165.0,-80.0,-20.0
12:30,150.0,1,12:30,-180.0,-90.0,20.0
10:20,70.0,2,10:20,-180.0,-90.0,-10.0
05:50,-90.0,2,05:50,-72.0,-30.0,-18.0
13:50,160.0,1,13:50,-190.0,-100.0,56.0
18:40,20.0,1,18:40,-25.0,-5.0,15.0
15:00,0.0,2,15:00,-130.0,-55.0,77.0
09:10,-170.0,15,09:10,-180.0,-90.0,-20.0
10:30,-220.0,4,10:30,-181.0,-90.0,-10.0
10:40,40.0,5,10:40,-180.0,-100.0,-24.0
13:50,-240.0,5,13:50,-190.0,-100.0,56.0
14:00,-220.0,1,14:00,-210.0,-115.0,0.0
12:10,-220.0,4,12:10,-190.0,-100.0,-10.0
11:20,-190.0,7,11:20,-180.0,-100.0,0.0
14:00,-130.0,5,14:00,-210.0,-115.0,0.0
10:20,170.0,1,10:20,-180.0,-90.0,-10.0
13:30,-130.0,4,13:30,-190.0,-90.0,32.0
16:40,-100.0,3,16:40,-184.0,-100.0,105.0
10:00,60.0,4,10:00,-170.0,-90.0,-10.0
12:50,-120.0,10,12:50,-200.0,-100.0,10.0
12:30,50.0,2,12:30,-180.0,-90.0,20.0
07:00,-220.0,1,07:00,-130.0,-60.0,-20.0
11:50,120.0,1,11:50,-180.0,-100.0,-3.0
09:10,70.0,3,09:10,-180.0,-90.0,-20.0
12:10,-230.0,7,12:10,-190.0,-100.0,-10.0
13:20,-180.0,1,13:20,-188.0,-70.0,70.0
15:30,-240.0,1,15:30,-151.0,-105.0,-13.0
06:30,-90.0,9,06:30,-110.0,-50.0,-20.0
12:20,0.0,5,12:20,-201.0,-100.0,-10.0
13:30,-180.0,1,13:30,-190.0,-90.0,32.0
13:50,-160.0,1,13:50,-190.0,-100.0,56.0
06:30,-100.0,10,06:30,-110.0,-50.0,-20.0
10:40,90.0,1,10:40,-180.0,-100.0,-24.0
13:20,210.0,1,13:20,-188.0,-70.0,70.0
16:00,-130.0,2,16:00,-216.0,-105.0,107.0
12:40,10.0,1,12:40,-190.0,-80.0,32.0
06:40,-100.0,10,06:40,-100.0,-50.0,-20.0
05:00,-10.0,1,05:00,-48.0,-20.0,-13.0
16:40,-210.0,1,16:40,-184.0,-100.0,105.0
14:20,-160.0,1,14:20,-179.0,-90.0,30.0
13:20,130.0,1,13:20,-188.0,-70.0,70.0
05:50,-70.0,1,05:50,-72.0,-30.0,-18.0
09:10,130.0,1,09:10,-180.0,-90.0,-20.0
06:10,20.0,1,06:10,-90.0,-40.0,-20.0
07:10,-230.0,3,07:10,-130.0,-60.0,-30.0
12:30,-230.0,1,12:30,-180.0,-90.0,20.0
12:00,100.0,1,12:00,-210.0,-100.0,4.0
11:30,40.0,1,11:30,-190.0,-100.0,-10.0
12:40,40.0,2,12:40,-190.0,-80.0,32.0
09:40,40.0,4,09:40,-170.0,-90.0,-20.0
08:50,70.0,2,08:50,-160.0,-80.0,-20.0
12:30,-130.0,9,12:30,-180.0,-90.0,20.0
14:50,30.0,1,14:50,-136.0,-60.0,82.0
11:50,-230.0,3,11:50,-180.0,-100.0,-3.0
08:10,20.0,3,08:10,-150.0,-80.0,-20.0
13:30,10.0,1,13:30,-190.0,-90.0,32.0
13:00,30.0,2,13:00,-180.0,-90.0,20.0
15:50,30.0,1,15:50,-240.0,-80.0,92.0
07:00,90.0,1,07:00,-130.0,-60.0,-20.0
13:10,-10.0,1,13:10,-180.0,-90.0,-20.0
12:40,-110.0,6,12:40,-190.0,-80.0,32.0
13:10,-110.0,8,13:10,-180.0,-90.0,-20.0
07:40,-190.0,3,07:40,-140.0,-70.0,-20.0
15:00,50.0,1,15:00,-130.0,-55.0,77.0
11:40,-200.0,9,11:40,-190.0,-100.0,-10.0
16:40,-130.0,2,16:40,-184.0,-100.0,105.0
13:30,-20.0,2,13:30,-190.0,-90.0,32.0
09:30,70.0,1,09:30,-180.0,-80.0,-20.0
15:20,-110.0,2,15:20,-196.0,-100.0,-12.0
13:00,-210.0,2,13:00,-180.0,-90.0,20.0
16:20,-240.0,2,16:20,-240.0,-65.0,-15.0
09:20,50.0,1,09:20,-180.0,-90.0,-20.0
05:50,-40.0,5,05:50,-72.0,-30.0,-18.0
13:40,-20.0,2,13:40,-220.0,-90.0,20.0
13:00,10.0,2,13:00,-180.0,-90.0,20.0
13:30,-40.0,4,13:30,-190.0,-90.0,32.0
08:10,90.0,1,08:10,-150.0,-80.0,-20.0
10:40,-200.0,7,10:40,-180.0,-100.0,-24.0
09:10,120.0,1,09:10,-180.0,-90.0,-20.0
13:20,50.0,1,13:20,-188.0,-70.0,70.0
12:20,70.0,2,12:20,-201.0,-100.0,-10.0
10:00,90.0,3,10:00,-170.0,-90.0,-10.0
06:40,-220.0,1,06:40,-100.0,-50.0,-20.0
12:50,10.0,2,12:50,-200.0,-100.0,10.0
12:20,-110.0,11,12:20,-201.0,-100.0,-10.0
06:20,-210.0,1,06:20,-90.0,-40.0,-20.0
15:30,-50.0,2,15:30,-151.0,-105.0,-13.0
14:20,-100.0,2,14:20,-179.0,-90.0,30.0
14:40,-90.0,3,14:40,-210.0,-50.0,70.0
12:20,-20.0,6,12:20,-201.0,-100.0,-10.0
12:20,-170.0,4,12:20,-201.0,-100.0,-10.0
11:10,150.0,2,11:10,-190.0,-100.0,-10.0
13:00,40.0,2,13:00,-180.0,-90.0,20.0
16:40,130.0,1,16:40,-184.0,-100.0,105.0
15:10,-70.0,3,15:10,-170.0,-80.0,-10.0
10:50,90.0,1,10:50,-180.0,-90.0,-10.0
12:50,60.0,4,12:50,-200.0,-100.0,10.0
09:50,50.0,5,09:50,-180.0,-80.0,-20.0
15:00,-50.0,1,15:00,-130.0,-55.0,77.0
16:20,-70.0,1,16:20,-240.0,-65.0,-15.0
11:20,-210.0,4,11:20,-180.0,-100.0,0.0
13:10,-50.0,8,13:10,-180.0,-90.0,-20.0
12:50,110.0,1,12:50,-200.0,-100.0,10.0
12:50,-110.0,15,12:50,-200.0,-100.0,10.0
10:00,70.0,2,10:00,-170.0,-90.0,-10.0
11:10,-200.0,7,11:10,-190.0,-100.0,-10.0
12:50,-20.0,2,12:50,-200.0,-100.0,10.0
11:30,240.0,1,11:30,-190.0,-100.0,-10.0
14:10,-70.0,2,14:10,-220.0,-105.0,-12.0
11:30,120.0,1,11:30,-190.0,-100.0,-10.0
19:40,120.0,1,19:40,120.0,120.0,120.0
14:10,-170.0,2,14:10,-220.0,-105.0,-12.0
12:20,220.0,1,12:20,-201.0,-100.0,-10.0
13:50,90.0,2,13:50,-190.0,-100.0,56.0
09:10,-230.0,9,09:10,-180.0,-90.0,-20.0
06:20,-150.0,3,06:20,-90.0,-40.0,-20.0
12:20,100.0,1,12:20,-201.0,-100.0,-10.0
10:30,60.0,2,10:30,-181.0,-90.0,-10.0
13:20,40.0,2,13:20,-188.0,-70.0,70.0
08:20,30.0,7,08:20,-165.0,-80.0,-20.0
16:00,100.0,1,16:00,-216.0,-105.0,107.0
15:00,-10.0,2,15:00,-130.0,-55.0,77.0
13:30,120.0,2,13:30,-190.0,-90.0,32.0
10:40,60.0,2,10:40,-180.0,-100.0,-24.0
11:10,-30.0,7,11:10,-190.0,-100.0,-10.0
14:20,-180.0,1,14:20,-179.0,-90.0,30.0
13:30,-210.0,2,13:30,-190.0,-90.0,32.0
13:40,-170.0,2,13:40,-220.0,-90.0,20.0
11:20,-10.0,4,11:20,-180.0,-100.0,0.0
13:10,200.0,1,13:10,-180.0,-90.0,-20.0
12:10,80.0,2,12:10,-190.0,-100.0,-10.0
14:00,-100.0,3,14:00,-210.0,-115.0,0.0
10:00,50.0,4,10:00,-170.0,-90.0,-10.0
06:20,-90.0,8,06:20,-90.0,-40.0,-20.0
12:30,40.0,3,12:30,-180.0,-90.0,20.0
07:30,50.0,1,07:30,-140.0,-70.0,-20.0
13:30,40.0,3,13:30,-190.0,-90.0,32.0
15:50,90.0,1,15:50,-240.0,-80.0,92.0
12:10,180.0,1,12:10,-190.0,-100.0,-10.0
16:20,-60.0,1,16:20,-240.0,-65.0,-15.0
14:00,-200.0,1,14:00,-210.0,-115.0,0.0
12:10,100.0,1,12:10,-190.0,-100.0,-10.0
12:30,100.0,1,12:30,-180.0,-90.0,20.0
13:40,-180.0,1,13:40,-220.0,-90.0,20.0
13:40,-50.0,4,13:40,-220.0,-90.0,20.0
15:20,-20.0,1,15:20,-196.0,-100.0,-12.0
12:50,-170.0,2,12:50,-200.0,-100.0,10.0
12:00,170.0,2,12:00,-210.0,-100.0,4.0
11:00,50.0,1,11:00,-190.0,-100.0,-10.0
16:40,120.0,1,16:40,-184.0,-100.0,105.0
06:20,-170.0,2,06:20,-90.0,-40.0,-20.0
14:30,-20.0,3,14:30,-190.0,-90.0,26.0
05:20,-10.0,1,05:20,-100.0,-30.0,-20.0
06:40,-170.0,1,06:40,-100.0,-50.0,-20.0
09:40,50.0,6,09:40,-170.0,-90.0,-20.0
13:30,110.0,1,13:30,-190.0,-90.0,32.0
11:30,70.0,1,11:30,-190.0,-100.0,-10.0
13:00,-120.0,3,13:00,-180.0,-90.0,20.0
06:50,10.0,3,06:50,-120.0,-60.0,-20.0
15:10,30.0,1,15:10,-170.0,-80.0,-10.0
13:50,20.0,2,13:50,-190.0,-100.0,56.0
11:00,80.0,3,11:00,-190.0,-100.0,-10.0
15:40,220.0,1,15:40,-188.0,-105.0,9.0
15:50,-120.0,1,15:50,-240.0,-80.0,92.0
05:20,-30.0,4,05:20,-100.0,-30.0,-20.0
17:00,60.0,1,17:00,-240.0,-80.0,12.0
13:50,-190.0,2,13:50,-190.0,-100.0,56.0
15:30,-110.0,1,15:30,-151.0,-105.0,-13.0
14:30,30.0,3,14:30,-190.0,-90.0,26.0
11:50,20.0,2,11:50,-180.0,-100.0,-3.0
14:20,60.0,1,14:20,-179.0,-90.0,30.0
15:40,-80.0,2,15:40,-188.0,-105.0,9.0
13:40,-100.0,3,13:40,-220.0,-90.0,20.0
12:50,-200.0,5,12:50,-200.0,-100.0,10.0
15:50,60.0,2,15:50,-240.0,-80.0,92.0
11:50,-210.0,4,11:50,-180.0,-100.0,-3.0
07:00,-200.0,1,07:00,-130.0,-60.0,-20.0
08:20,-230.0,5,08:20,-165.0,-80.0,-20.0
07:40,40.0,3,07:40,-140.0,-70.0,-20.0
13:10,-60.0,2,13:10,-180.0,-90.0,-20.0
12:00,-220.0,1,12:00,-210.0,-100.0,4.0
07:10,-180.0,2,07:10,-130.0,-60.0,-30.0
05:10,-10.0,3,05:10,-30.0,-10.0,-10.0
10:20,100.0,1,10:20,-180.0,-90.0,-10.0
06:50,-180.0,1,06:50,-120.0,-60.0,-20.0
14:50,-30.0,2,14:50,-136.0,-60.0,82.0
14:10,-160.0,3,14:10,-220.0,-105.0,-12.0
09:20,70.0,1,09:20,-180.0,-90.0,-20.0
11:20,40.0,4,11:20,-180.0,-100.0,0.0
13:40,-10.0,1,13:40,-220.0,-90.0,20.0
05:50,-80.0,2,05:50,-72.0,-30.0,-18.0
14:00,-180.0,1,14:00,-210.0,-115.0,0.0
07:30,40.0,1,07:30,-140.0,-70.0,-20.0
07:10,-210.0,2,07:10,-130.0,-60.0,-30.0
11:20,120.0,2,11:20,-180.0,-100.0,0.0
11:40,180.0,1,11:40,-190.0,-100.0,-10.0
09:50,40.0,1,09:50,-180.0,-80.0,-20.0
14:30,-150.0,2,14:30,-190.0,-90.0,26.0
13:00,190.0,1,13:00,-180.0,-90.0,20.0
14:30,-70.0,1,14:30,-190.0,-90.0,26.0
14:50,-130.0,1,14:50,-136.0,-60.0,82.0
16:00,110.0,1,16:00,-216.0,-105.0,107.0
14:40,-100.0,1,14:40,-210.0,-50.0,70.0
13:00,-200.0,1,13:00,-180.0,-90.0,20.0
12:00,10.0,3,12:00,-210.0,-100.0,4.0
09:50,150.0,1,09:50,-180.0,-80.0,-20.0
12:20,30.0,1,12:20,-201.0,-100.0,-10.0
14:00,-190.0,1,14:00,-210.0,-115.0,0.0
12:00,120.0,1,12:00,-210.0,-100.0,4.0
13:30,-190.0,2,13:30,-190.0,-90.0,32.0
10:20,150.0,1,10:20,-180.0,-90.0,-10.0
05:50,-130.0,1,05:50,-72.0,-30.0,-18.0
12:00,90.0,2,12:00,-210.0,-100.0,4.0
13:50,-60.0,2,13:50,-190.0,-100.0,56.0
10:40,200.0,1,10:40,-180.0,-100.0,-24.0
14:30,-100.0,2,14:30,-190.0,-90.0,26.0
05:30,10.0,1,05:30,-58.0,-30.0,-10.0
14:40,20.0,1,14:40,-210.0,-50.0,70.0
13:00,60.0,1,13:00,-180.0,-90.0,20.0
15:00,-20.0,1,15:00,-130.0,-55.0,77.0
11:10,70.0,1,11:10,-190.0,-100.0,-10.0
14:00,-30.0,2,14:00,-210.0,-115.0,0.0
19:10,-240.0,1,19:10,-240.0,-240.0,-240.0
11:00,100.0,1,11:00,-190.0,-100.0,-10.0
12:10,90.0,1,12:10,-190.0,-100.0,-10.0
15:50,210.0,1,15:50,-240.0,-80.0,92.0
13:50,-200.0,1,13:50,-190.0,-100.0,56.0
14:50,-160.0,1,14:50,-136.0,-60.0,82.0
12:50,80.0,1,12:50,-200.0,-100.0,10.0
13:10,-230.0,1,13:10,-180.0,-90.0,-20.0
13:10,-210.0,2,13:10,-180.0,-90.0,-20.0
12:10,70.0,3,12:10,-190.0,-100.0,-10.0
10:40,70.0,1,10:40,-180.0,-100.0,-24.0
14:30,-110.0,1,14:30,-190.0,-90.0,26.0
06:00,-170.0,1,06:00,-80.0,-40.0,-20.0
12:30,-210.0,1,12:30,-180.0,-90.0,20.0
12:30,170.0,1,12:30,-180.0,-90.0,20.0
13:20,60.0,1,13:20,-188.0,-70.0,70.0
17:20,170.0,1,17:20,-58.0,140.0,184.0
13:30,-110.0,3,13:30,-190.0,-90.0,32.0
06:30,-200.0,1,06:30,-110.0,-50.0,-20.0
15:20,-80.0,2,15:20,-196.0,-100.0,-12.0
14:20,-50.0,1,14:20,-179.0,-90.0,30.0
08:40,50.0,3,08:40,-160.0,-80.0,-20.0
11:30,190.0,1,11:30,-190.0,-100.0,-10.0
15:10,-180.0,1,15:10,-170.0,-80.0,-10.0
10:50,110.0,2,10:50,-180.0,-90.0,-10.0
07:50,30.0,1,07:50,-150.0,-70.0,-20.0
13:50,170.0,1,13:50,-190.0,-100.0,56.0
11:40,80.0,1,11:40,-190.0,-100.0,-10.0
06:50,-150.0,2,06:50,-120.0,-60.0,-20.0
15:20,-140.0,1,15:20,-196.0,-100.0,-12.0
07:20,-220.0,2,07:20,-140.0,-60.0,-20.0
13:40,40.0,1,13:40,-220.0,-90.0,20.0
14:00,30.0,1,14:00,-210.0,-115.0,0.0
16:10,-50.0,1,16:10,-240.0,-25.0,18.0
11:10,110.0,1,11:10,-190.0,-100.0,-10.0
14:30,-30.0,1,14:30,-190.0,-90.0,26.0
14:30,0.0,1,14:30,-190.0,-90.0,26.0
08:30,70.0,1,08:30,-160.0,-80.0,-20.0
15:10,160.0,1,15:10,-170.0,-80.0,-10.0
15:50,-90.0,1,15:50,-240.0,-80.0,92.0
11:30,90.0,1,11:30,-190.0,-100.0,-10.0
09:50,130.0,1,09:50,-180.0,-80.0,-20.0
15:00,-150.0,1,15:00,-130.0,-55.0,77.0
18:50,-240.0,1,18:50,-220.0,-140.0,36.0
16:00,-100.0,1,16:00,-216.0,-105.0,107.0
14:30,70.0,1,14:30,-190.0,-90.0,26.0
13:50,-40.0,1,13:50,-190.0,-100.0,56.0
16:30,-30.0,1,16:30,-170.0,-70.0,-45.0
13:50,-20.0,1,13:50,-190.0,-100.0,56.0
06:50,-200.0,1,06:50,-120.0,-60.0,-20.0
16:00,-70.0,1,16:00,-216.0,-105.0,107.0
09:20,80.0,3,09:20,-180.0,-90.0,-20.0
14:40,-200.0,1,14:40,-210.0,-50.0,70.0
13:10,120.0,2,13:10,-180.0,-90.0,-20.0
12:00,80.0,1,12:00,-210.0,-100.0,4.0
14:50,-50.0,1,14:50,-136.0,-60.0,82.0
05:30,-130.0,1,05:30,-58.0,-30.0,-10.0
15:50,-10.0,1,15:50,-240.0,-80.0,92.0
15:50,100.0,1,15:50,-240.0,-80.0,92.0
13:40,190.0,1,13:40,-220.0,-90.0,20.0
15:20,110.0,1,15:20,-196.0,-100.0,-12.0
10:50,150.0,1,10:50,-180.0,-90.0,-10.0
14:00,220.0,1,14:00,-210.0,-115.0,0.0
09:00,90.0,1,09:00,-161.0,-80.0,-20.0
14:20,-20.0,1,14:20,-179.0,-90.0,30.0
12:30,120.0,1,12:30,-180.0,-90.0,20.0
13:00,120.0,1,13:00,-180.0,-90.0,20.0
11:30,20.0,1,11:30,-190.0,-100.0,-10.0
14:20,80.0,1,14:20,-179.0,-90.0,30.0
05:30,-110.0,1,05:30,-58.0,-30.0,-10.0
17:00,-150.0,1,17:00,-240.0,-80.0,12.0
15:40,-120.0,1,15:40,-188.0,-105.0,9.0
14:50,40.0,1,14:50,-136.0,-60.0,82.0
07:20,20.0,1,07:20,-140.0,-60.0,-20.0
16:40,-190.0,1,16:40,-184.0,-100.0,105.0
13:00,230.0,1,13:00,-180.0,-90.0,20.0
13:30,-160.0,1,13:30,-190.0,-90.0,32.0
14:20,-170.0,1,14:20,-179.0,-90.0,30.0
06:30,-170.0,1,06:30,-110.0,-50.0,-20.0
14:40,-210.0,1,14:40,-210.0,-50.0,70.0
15:00,-110.0,1,15:00,-130.0,-55.0,77.0
14:20,-240.0,1,14:20,-179.0,-90.0,30.0
14:40,180.0,1,14:40,-210.0,-50.0,70.0
11:10,50.0,1,11:10,-190.0,-100.0,-10.0
12:40,220.0,1,12:40,-190.0,-80.0,32.0
14:50,-140.0,1,14:50,-136.0,-60.0,82.0
